outlet,article_id,entity_type,sentence,phrase,cluster_id
fox,fox_3_may24,shooter,"Texas Governor Greg Abbott said that 14 children and one teacher from the Robb Elementary School in Uvalde, Texas died after the suspect, who Texas Governor Greg Abbott identified as local resident Salvador Romas, a shooting Robb Elementary School.",14 children,0
fox,fox_3_may24,shooter,"Texas Governor Greg Abbott said that 14 children and one teacher from the Robb Elementary School in Uvalde, Texas died after the suspect, who Texas Governor Greg Abbott identified as local resident Salvador Romas, a shooting Robb Elementary School.",one teacher,0
fox,fox_20,shooter,"Former FBI assistant director Chris Swecker claimed the alleged shooter of Robb Elementary School in Uvalde, Texas, was""flashing red"" ahead of the alleged shooter of Robb Elementary School in Uvalde, Texas's ""unspeakable, cowardly act"" Tuesday on ""The Ingraham Angle.",former FBI assistant director,2
fox,fox_20,shooter,"Former FBI assistant director Chris Swecker claimed the alleged shooter of Robb Elementary School in Uvalde, Texas, was""flashing red"" ahead of the alleged shooter of Robb Elementary School in Uvalde, Texas's ""unspeakable, cowardly act"" Tuesday on ""The Ingraham Angle.",alleged shooter,0
fox,fox_20,shooter,"Former FBI assistant director Chris Swecker claimed the alleged shooter of Robb Elementary School in Uvalde, Texas, was""flashing red"" ahead of the alleged shooter of Robb Elementary School in Uvalde, Texas's ""unspeakable, cowardly act"" Tuesday on ""The Ingraham Angle.",flashing red,-1
fox,fox_20,shooter,"Former FBI assistant director Chris Swecker claimed the alleged shooter of Robb Elementary School in Uvalde, Texas, was""flashing red"" ahead of the alleged shooter of Robb Elementary School in Uvalde, Texas's ""unspeakable, cowardly act"" Tuesday on ""The Ingraham Angle.",unspeakable act,0
fox,fox_20,shooter,"Former FBI assistant director Chris Swecker claimed the alleged shooter of Robb Elementary School in Uvalde, Texas, was""flashing red"" ahead of the alleged shooter of Robb Elementary School in Uvalde, Texas's ""unspeakable, cowardly act"" Tuesday on ""The Ingraham Angle.",cowardly act,0
fox,fox_20,shooter,"""

Former FBI assistant director Chris Swecker: Like every mass shooter, especially the young ones, the alleged shooter of Robb Elementary School in Uvalde, Texas was flashing red, it appears, which is nosurprise… They seem to always communicate threats.",mass shooter,0
fox,fox_20,shooter,"""

Former FBI assistant director Chris Swecker: Like every mass shooter, especially the young ones, the alleged shooter of Robb Elementary School in Uvalde, Texas was flashing red, it appears, which is nosurprise… They seem to always communicate threats.",young ones,0
fox,fox_20,shooter,"""

Former FBI assistant director Chris Swecker: Like every mass shooter, especially the young ones, the alleged shooter of Robb Elementary School in Uvalde, Texas was flashing red, it appears, which is nosurprise… They seem to always communicate threats.",alleged shooter,0
fox,fox_20,shooter,"""

Former FBI assistant director Chris Swecker: Like every mass shooter, especially the young ones, the alleged shooter of Robb Elementary School in Uvalde, Texas was flashing red, it appears, which is nosurprise… They seem to always communicate threats.",flashing red,-1
fox,fox_20,shooter,"""

Former FBI assistant director Chris Swecker: Like every mass shooter, especially the young ones, the alleged shooter of Robb Elementary School in Uvalde, Texas was flashing red, it appears, which is nosurprise… They seem to always communicate threats.",communicate threats,0
fox,fox_20,shooter,"We don't know whether anybody reported this and whether any law enforcement officer everhad any contact with the alleged shooter of Robb Elementary School in Uvalde, Texas over this.",alleged shooter,0
fox,fox_20,shooter,"We don't know whether anybody reported this and whether any law enforcement officer everhad any contact with the alleged shooter of Robb Elementary School in Uvalde, Texas over this.",law enforcement officer,0
fox,fox_20,shooter,"We don't know whether anybody reported this and whether any law enforcement officer everhad any contact with the alleged shooter of Robb Elementary School in Uvalde, Texas over this.",contact with shooter,0
fox,fox_9_may24,shooter,"A shooter identified as Salvador Romas a massshooting at an elementary school in Uvalde, Texas fire at an elementary school in Uvalde, Texas Tuesday, killing at least 18 students and oneteacher.",identified as Salvador Romas,0
fox,fox_9_may24,shooter,"A shooter identified as Salvador Romas a massshooting at an elementary school in Uvalde, Texas fire at an elementary school in Uvalde, Texas Tuesday, killing at least 18 students and oneteacher.",mass shooting,0
fox,fox_9_may24,shooter,"A shooter identified as Salvador Romas a massshooting at an elementary school in Uvalde, Texas fire at an elementary school in Uvalde, Texas Tuesday, killing at least 18 students and oneteacher.",elementary school,0
fox,fox_9_may24,shooter,"A shooter identified as Salvador Romas a massshooting at an elementary school in Uvalde, Texas fire at an elementary school in Uvalde, Texas Tuesday, killing at least 18 students and oneteacher.",fire at an elementary school,0
fox,fox_9_may24,shooter,"A shooter identified as Salvador Romas a massshooting at an elementary school in Uvalde, Texas fire at an elementary school in Uvalde, Texas Tuesday, killing at least 18 students and oneteacher.",killing at least 18 students,0
fox,fox_9_may24,shooter,"A shooter identified as Salvador Romas a massshooting at an elementary school in Uvalde, Texas fire at an elementary school in Uvalde, Texas Tuesday, killing at least 18 students and oneteacher.",one teacher,0
fox,fox_9_may24,shooter,A shooter identified as Salvador Romas also died.,identified as Salvador Romas,0
fox,fox_9_may24,shooter,A shooter identified as Salvador Romas also died.,also died,0
fox,fox_9_may24,victim,"Two police officers were shot and wounded but were expected to survive, Texas Gov. Greg Abbottsaid.",shot and wounded,0
fox,fox_9_may24,victim,"Two police officers were shot and wounded but were expected to survive, Texas Gov. Greg Abbottsaid.",expected to survive,0
fox,fox_12,shooter,"A suspected lone gunman a mass shooting at an elementary school in Uvalde, Texas, on Tuesday the lives of at least 19 children and two teachers; A suspected lone gunman has been killed, Texas Gov. GregAbbott said on Tuesday.",suspected lone gunman,0
fox,fox_12,shooter,"A suspected lone gunman a mass shooting at an elementary school in Uvalde, Texas, on Tuesday the lives of at least 19 children and two teachers; A suspected lone gunman has been killed, Texas Gov. GregAbbott said on Tuesday.",mass shooting,0
fox,fox_12,shooter,"A suspected lone gunman a mass shooting at an elementary school in Uvalde, Texas, on Tuesday the lives of at least 19 children and two teachers; A suspected lone gunman has been killed, Texas Gov. GregAbbott said on Tuesday.",elementary school,0
fox,fox_12,shooter,"A suspected lone gunman a mass shooting at an elementary school in Uvalde, Texas, on Tuesday the lives of at least 19 children and two teachers; A suspected lone gunman has been killed, Texas Gov. GregAbbott said on Tuesday.",killed,0
fox,fox_12,shooter,"A suspected lone gunman a mass shooting at an elementary school in Uvalde, Texas, on Tuesday the lives of at least 19 children and two teachers; A suspected lone gunman has been killed, Texas Gov. GregAbbott said on Tuesday.",at least 19 children,0
fox,fox_12,shooter,"A suspected lone gunman a mass shooting at an elementary school in Uvalde, Texas, on Tuesday the lives of at least 19 children and two teachers; A suspected lone gunman has been killed, Texas Gov. GregAbbott said on Tuesday.",two teachers,0
fox,fox_12,victim,"A suspected lone gunman a mass shooting at an elementary school in Uvalde, Texas, on Tuesday the lives of at least 19 children and two teachers; A suspected lone gunman has been killed, Texas Gov. GregAbbott said on Tuesday.",suspected lone gunman,0
fox,fox_12,victim,"A suspected lone gunman a mass shooting at an elementary school in Uvalde, Texas, on Tuesday the lives of at least 19 children and two teachers; A suspected lone gunman has been killed, Texas Gov. GregAbbott said on Tuesday.",mass shooting,0
fox,fox_12,victim,"A suspected lone gunman a mass shooting at an elementary school in Uvalde, Texas, on Tuesday the lives of at least 19 children and two teachers; A suspected lone gunman has been killed, Texas Gov. GregAbbott said on Tuesday.",elementary school,0
fox,fox_12,victim,"A suspected lone gunman a mass shooting at an elementary school in Uvalde, Texas, on Tuesday the lives of at least 19 children and two teachers; A suspected lone gunman has been killed, Texas Gov. GregAbbott said on Tuesday.",at least 19 children,0
fox,fox_12,victim,"A suspected lone gunman a mass shooting at an elementary school in Uvalde, Texas, on Tuesday the lives of at least 19 children and two teachers; A suspected lone gunman has been killed, Texas Gov. GregAbbott said on Tuesday.",two teachers,0
fox,fox_12,victim,"A suspected lone gunman a mass shooting at an elementary school in Uvalde, Texas, on Tuesday the lives of at least 19 children and two teachers; A suspected lone gunman has been killed, Texas Gov. GregAbbott said on Tuesday.",has been killed,0
fox,fox_12,victim,"""Texans across Texas are grieving for the victims of a mass shooting at an elementary school in Uvalde, Texas, on Tuesday and for the community of Uvalde,"" Texas Gov. GregAbbott said ina statement.",grieving victims,0
fox,fox_12,victim,"""Texans across Texas are grieving for the victims of a mass shooting at an elementary school in Uvalde, Texas, on Tuesday and for the community of Uvalde,"" Texas Gov. GregAbbott said ina statement.",mass shooting,0
fox,fox_12,victim,"""Texans across Texas are grieving for the victims of a mass shooting at an elementary school in Uvalde, Texas, on Tuesday and for the community of Uvalde,"" Texas Gov. GregAbbott said ina statement.",elementary school,0
fox,fox_12,victim,"""Texans across Texas are grieving for the victims of a mass shooting at an elementary school in Uvalde, Texas, on Tuesday and for the community of Uvalde,"" Texas Gov. GregAbbott said ina statement.",community of Uvalde,0
fox,fox_4_may24,victim,"Vice President Kamala Harris called on leaders to take action following the deadly mass shooting at an elementary school inUvalde, Texas, Tuesday.",deadly mass shooting,0
fox,fox_4_may24,victim,"Vice President Kamala Harris called on leaders to take action following the deadly mass shooting at an elementary school inUvalde, Texas, Tuesday.",elementary school,0
