outlet,article_id,entity_type,sentence,phrase
fox,fox_4_may24,victim,"As a nation, America have to have the courage to take action and understand the nexus between what makes forreasonable and sensible public policy to ensure something like the deadly mass shooting at an elementary school inUvalde, Texas, Tuesday never happens again,"" Vice President Kamala Harris said.","Uvalde, Texas"
fox,fox_4_may24,victim,"As a nation, America have to have the courage to take action and understand the nexus between what makes forreasonable and sensible public policy to ensure something like the deadly mass shooting at an elementary school inUvalde, Texas, Tuesday never happens again,"" Vice President Kamala Harris said.",courage to take action
fox,fox_4_may24,victim,"As a nation, America have to have the courage to take action and understand the nexus between what makes forreasonable and sensible public policy to ensure something like the deadly mass shooting at an elementary school inUvalde, Texas, Tuesday never happens again,"" Vice President Kamala Harris said.",reasonable and sensible public policy
fox,fox_5_may24,shooter,The Uvalde Consolidated Independent School District (UCISD) in Texas had many security measures in place before Tuesday'smass shooting that left at least 18 students and a teacher dead after a now-deceased suspect opened fire at Robb ElementarySchool.,many security measures
fox,fox_5_may24,shooter,The Uvalde Consolidated Independent School District (UCISD) in Texas had many security measures in place before Tuesday'smass shooting that left at least 18 students and a teacher dead after a now-deceased suspect opened fire at Robb ElementarySchool.,mass shooting
fox,fox_5_may24,shooter,The Uvalde Consolidated Independent School District (UCISD) in Texas had many security measures in place before Tuesday'smass shooting that left at least 18 students and a teacher dead after a now-deceased suspect opened fire at Robb ElementarySchool.,at least 18 students dead
fox,fox_5_may24,shooter,The Uvalde Consolidated Independent School District (UCISD) in Texas had many security measures in place before Tuesday'smass shooting that left at least 18 students and a teacher dead after a now-deceased suspect opened fire at Robb ElementarySchool.,a teacher dead
fox,fox_5_may24,shooter,The Uvalde Consolidated Independent School District (UCISD) in Texas had many security measures in place before Tuesday'smass shooting that left at least 18 students and a teacher dead after a now-deceased suspect opened fire at Robb ElementarySchool.,now-deceased suspect
fox,fox_5_may24,shooter,The Uvalde Consolidated Independent School District (UCISD) in Texas had many security measures in place before Tuesday'smass shooting that left at least 18 students and a teacher dead after a now-deceased suspect opened fire at Robb ElementarySchool.,opened fire
fox,fox_5_may24,victim,The Uvalde Consolidated Independent School District (UCISD) in Texas had many security measures in place before Tuesday'smass shooting that left at least 18 students and a teacher dead after a now-deceased suspect opened fire at Robb ElementarySchool.,many security measures
fox,fox_5_may24,victim,The Uvalde Consolidated Independent School District (UCISD) in Texas had many security measures in place before Tuesday'smass shooting that left at least 18 students and a teacher dead after a now-deceased suspect opened fire at Robb ElementarySchool.,18 students dead
fox,fox_5_may24,victim,The Uvalde Consolidated Independent School District (UCISD) in Texas had many security measures in place before Tuesday'smass shooting that left at least 18 students and a teacher dead after a now-deceased suspect opened fire at Robb ElementarySchool.,a teacher dead
fox,fox_5_may24,victim,The Uvalde Consolidated Independent School District (UCISD) in Texas had many security measures in place before Tuesday'smass shooting that left at least 18 students and a teacher dead after a now-deceased suspect opened fire at Robb ElementarySchool.,now-deceased suspect
fox,fox_5_may24,victim,The Uvalde Consolidated Independent School District (UCISD) in Texas had many security measures in place before Tuesday'smass shooting that left at least 18 students and a teacher dead after a now-deceased suspect opened fire at Robb ElementarySchool.,opened fire
fox,fox_5_may24,victim,The Uvalde Consolidated Independent School District (UCISD) in Texas had many security measures in place before Tuesday'smass shooting that left at least 18 students and a teacher dead after a now-deceased suspect opened fire at Robb ElementarySchool.,Robb Elementary School
fox,fox_5_may24,shooter,"a now-deceased suspect is accused of entering school grounds on Tuesday and opening fire, according Texas Gov. Greg Abbott.",now-deceased suspect
fox,fox_5_may24,shooter,"a now-deceased suspect is accused of entering school grounds on Tuesday and opening fire, according Texas Gov. Greg Abbott.",entering school grounds
fox,fox_5_may24,shooter,"a now-deceased suspect is accused of entering school grounds on Tuesday and opening fire, according Texas Gov. Greg Abbott.",opening fire
fox,fox_5_may24,shooter,"a now-deceased suspect is accused of entering school grounds on Tuesday and opening fire, according Texas Gov. Greg Abbott.",accused
fox,fox_5_may24,shooter,"a now-deceased suspect is accused of entering school grounds on Tuesday and opening fire, according Texas Gov. Greg Abbott.",Tuesday
fox,fox_23,victim,"After at least 19 students at Robb Elementary School in Uvalde, Texas, were killed Tuesday morning, a family member of one of thechildren killed is encouraging parents across the country to hold parents across the country's own children close, as parents across the country never know when it will be the lasttime.",19 students killed
fox,fox_23,victim,"After at least 19 students at Robb Elementary School in Uvalde, Texas, were killed Tuesday morning, a family member of one of thechildren killed is encouraging parents across the country to hold parents across the country's own children close, as parents across the country never know when it will be the lasttime.",family member
fox,fox_23,victim,"After at least 19 students at Robb Elementary School in Uvalde, Texas, were killed Tuesday morning, a family member of one of thechildren killed is encouraging parents across the country to hold parents across the country's own children close, as parents across the country never know when it will be the lasttime.",encouraging parents
fox,fox_23,victim,"After at least 19 students at Robb Elementary School in Uvalde, Texas, were killed Tuesday morning, a family member of one of thechildren killed is encouraging parents across the country to hold parents across the country's own children close, as parents across the country never know when it will be the lasttime.",hold children close
fox,fox_23,victim,"After at least 19 students at Robb Elementary School in Uvalde, Texas, were killed Tuesday morning, a family member of one of thechildren killed is encouraging parents across the country to hold parents across the country's own children close, as parents across the country never know when it will be the lasttime.",never know when
fox,fox_23,victim,"After at least 19 students at Robb Elementary School in Uvalde, Texas, were killed Tuesday morning, a family member of one of thechildren killed is encouraging parents across the country to hold parents across the country's own children close, as parents across the country never know when it will be the lasttime.",last time
fox,fox_23,victim,"""For everybody else that has kids out here, cherish these moments just like everybody else that has kids out here's parents cherished everybody else that has kids out here every day,"" Benito Martinez,
a family member of thechildren killed told Fox News.",family member
fox,fox_23,victim,"""For everybody else that has kids out here, cherish these moments just like everybody else that has kids out here's parents cherished everybody else that has kids out here every day,"" Benito Martinez,
a family member of thechildren killed told Fox News.",cherish these moments
fox,fox_23,victim,"""For everybody else that has kids out here, cherish these moments just like everybody else that has kids out here's parents cherished everybody else that has kids out here every day,"" Benito Martinez,
a family member of thechildren killed told Fox News.",killed children
fox,fox_23,victim,"""For everybody else that has kids out here, cherish these moments just like everybody else that has kids out here's parents cherished everybody else that has kids out here every day,"" Benito Martinez,
a family member of thechildren killed told Fox News.",everybody else
fox,fox_23,victim,"""For everybody else that has kids out here, cherish these moments just like everybody else that has kids out here's parents cherished everybody else that has kids out here every day,"" Benito Martinez,
a family member of thechildren killed told Fox News.",parents cherished
fox,fox_23,shooter,"""a family member of one of thechildren killed is the uncle of fourth-grader Xavier Lopez, 10, who was killed when a gunman broke into Robb Elementary School in Uvalde, Texas, and fatally shot thechildren killed.",family member
fox,fox_23,shooter,"""a family member of one of thechildren killed is the uncle of fourth-grader Xavier Lopez, 10, who was killed when a gunman broke into Robb Elementary School in Uvalde, Texas, and fatally shot thechildren killed.",uncle of fourth-grader
fox,fox_23,shooter,"""a family member of one of thechildren killed is the uncle of fourth-grader Xavier Lopez, 10, who was killed when a gunman broke into Robb Elementary School in Uvalde, Texas, and fatally shot thechildren killed.",killed
fox,fox_23,shooter,"""a family member of one of thechildren killed is the uncle of fourth-grader Xavier Lopez, 10, who was killed when a gunman broke into Robb Elementary School in Uvalde, Texas, and fatally shot thechildren killed.",gunman
fox,fox_23,shooter,"""a family member of one of thechildren killed is the uncle of fourth-grader Xavier Lopez, 10, who was killed when a gunman broke into Robb Elementary School in Uvalde, Texas, and fatally shot thechildren killed.",broke into
fox,fox_23,shooter,"""a family member of one of thechildren killed is the uncle of fourth-grader Xavier Lopez, 10, who was killed when a gunman broke into Robb Elementary School in Uvalde, Texas, and fatally shot thechildren killed.",fatally shot
